start_time,end_time,1.0-8.0A_peak_time,1.0-8.0A_peak_val,4-10keV_peak_time,4-10keV_peak_val,10-15keV_peak_time,10-15keV_peak_val,15-25keV_peak_time,15-25keV_peak_val,25-50keV_peak_time,25-50keV_peak_val,50-84keV_peak_time,50-84keV_peak_val,bkg 4-10 keV,bkg 10-15 keV,bkg 15-25 keV,bkg 25-50 keV,bkg 50-84 keV
2024-01-12 06:08:00.000,2024-01-12 06:22:00.000,2024-01-12 06:16:05,4.005558e-06,2024-01-12 06:14:16.400000,3199,2024-01-12 06:14:16.400000,231,2024-01-12 06:13:40.400000,99,2024-01-12 05:32:04.496000,0,2024-01-12 05:32:04.496000,0,247.0,41.0,53.0,671.0,335.0
2024-01-14 06:58:00.000,2024-01-14 07:27:00.000,2024-01-14 07:18:50,2.7471783e-06,2024-01-14 07:07:33.880000,1215,2024-01-14 07:03:49.879000,135,2024-01-14 06:36:17.876000,75,2024-01-14 06:30:45.876000,0,2024-01-14 06:30:45.876000,0,215.0,41.0,49.0,671.0,335.0
2024-01-14 11:09:00.000,2024-01-14 11:30:00.000,2024-01-14 11:20:03,2.7672054e-06,2024-01-14 11:18:06.049000,671,2024-01-14 11:13:50.048000,75,2024-01-14 11:16:42.049000,75,2024-01-14 11:01:26.047000,0,2024-01-14 11:01:26.047000,0,215.0,41.0,49.0,671.0,335.0
2024-01-18 03:35:00.000,2024-01-18 03:55:00.000,2024-01-18 03:46:36,2.7582553e-06,2024-01-18 03:44:34.163000,4863,2024-01-18 03:44:46.163000,463,2024-01-18 03:43:18.163000,91,2024-01-18 03:23:30.160000,0,2024-01-18 03:23:30.160000,0,247.0,41.0,49.0,671.0,335.0
2024-01-20 13:49:00.000,2024-01-20 14:05:00.000,2024-01-20 13:58:22,1.7537516e-06,2024-01-20 13:55:57.403000,1087,2024-01-20 13:56:25.403000,99,2024-01-20 13:52:49.402000,75,2024-01-20 13:23:33.399000,0,2024-01-20 13:23:33.399000,0,247.0,41.0,49.0,671.0,335.0
2024-01-21 00:03:00.000,2024-01-21 00:35:00.000,2024-01-21 00:27:31,4.1318385e-06,2024-01-21 00:19:22.062000,1983,2024-01-21 00:03:30.061000,183,2024-01-20 23:51:30.059000,75,2024-01-20 23:42:14.058000,0,2024-01-20 23:42:14.058000,0,247.0,41.0,49.0,671.0,335.0
2024-01-21 08:34:00.000,2024-01-21 08:46:00.000,2024-01-21 08:40:58,2.140316e-06,2024-01-21 08:39:54.623000,1343,2024-01-21 08:39:58.623000,167,2024-01-21 08:32:50.622000,75,2024-01-21 08:04:54.619000,0,2024-01-21 08:04:54.619000,0,247.0,41.0,49.0,671.0,335.0
2024-01-21 16:56:00.000,2024-01-21 17:12:00.000,2024-01-21 17:02:34,2.9221965e-06,2024-01-21 16:27:35.182000,2687,2024-01-21 17:01:15.186000,151,2024-01-21 16:49:03.184000,75,2024-01-21 16:27:35.182000,0,2024-01-21 16:27:35.182000,0,247.0,41.0,49.0,671.0,335.0
2024-01-22 19:28:00.000,2024-01-22 19:36:00.000,2024-01-22 19:31:47,1.2808653e-05,2024-01-22 19:21:37.045000,51199,2024-01-22 19:17:41.044000,5887,2024-01-22 19:17:37.044000,991,2024-01-22 18:52:57.042000,0,2024-01-22 18:52:57.042000,0,215.0,41.0,49.0,671.0,335.0
2024-01-23 02:55:00.000,2024-01-23 03:09:00.000,2024-01-23 03:02:40,5.4457114e-06,2024-01-23 03:01:33.488000,9727,2024-01-23 03:01:17.488000,927,2024-01-23 03:00:53.488000,167,2024-01-23 02:36:57.486000,0,2024-01-23 02:36:57.486000,0,215.0,41.0,49.0,671.0,335.0
2024-01-23 14:27:00.000,2024-01-23 14:45:00.000,2024-01-23 14:39:00,9.96811e-06,2024-01-23 14:35:30.346000,34815,2024-01-23 14:34:26.346000,3711,2024-01-23 14:34:26.346000,399,2024-01-23 14:12:58.343000,0,2024-01-23 14:12:58.343000,0,215.0,41.0,49.0,671.0,335.0
2024-01-23 16:14:00.000,2024-01-23 16:36:00.000,2024-01-23 16:34:59,7.661569e-06,2024-01-23 16:24:42.480000,23551,2024-01-23 16:24:34.480000,2431,2024-01-23 16:23:10.480000,303,2024-01-23 16:08:58.479000,0,2024-01-23 16:08:58.479000,0,215.0,41.0,49.0,671.0,335.0
2024-01-24 00:21:00.000,2024-01-24 00:43:00.000,2024-01-24 00:38:15,1.0698855e-05,2024-01-24 00:37:27.099000,51199,2024-01-24 00:36:15.099000,5375,2024-01-24 00:35:31.098000,1215,2024-01-23 23:52:59.094000,0,2024-01-23 23:52:59.094000,0,215.0,41.0,49.0,671.0,335.0
2024-01-25 14:54:00.000,2024-01-25 15:17:00.000,2024-01-25 15:08:41,5.2210253e-06,2024-01-25 15:01:21.877000,9727,2024-01-25 15:00:13.877000,927,2024-01-25 14:59:13.877000,135,2024-01-25 14:33:01.874000,0,2024-01-25 14:33:01.874000,0,247.0,41.0,49.0,671.0,335.0
2024-01-29 00:43:00.000,2024-01-29 00:59:00.000,2024-01-29 00:51:17,5.311418e-06,2024-01-29 00:50:32.508000,19455,2024-01-29 00:50:32.508000,1599,2024-01-29 00:49:12.508000,167,2024-01-29 00:23:48.505000,0,2024-01-29 00:23:48.505000,0,247.0,41.0,49.0,671.0,335.0
2024-01-29 03:41:00.000,2024-01-29 03:54:00.000,2024-01-29 03:52:26,2.6009018e-06,2024-01-29 03:46:52.796000,1855,2024-01-29 03:46:08.796000,231,2024-01-29 03:47:08.796000,83,2024-01-29 03:37:08.795000,0,2024-01-29 03:37:08.795000,0,247.0,41.0,49.0,671.0,335.0
2024-01-29 10:10:00.000,2024-01-29 10:23:00.000,2024-01-29 10:18:44,5.5519704e-06,2024-01-29 10:16:25.325000,13823,2024-01-29 10:16:01.325000,1727,2024-01-29 10:16:05.325000,271,2024-01-29 10:03:49.323000,0,2024-01-29 10:03:49.323000,0,247.0,41.0,49.0,671.0,335.0
2024-01-30 06:18:00.000,2024-01-30 06:31:00.000,2024-01-30 06:26:47,1.6014577e-06,2024-01-30 06:25:31.226000,1855,2024-01-30 06:24:55.226000,123,2024-01-30 06:02:31.224000,0,2024-01-30 06:02:31.224000,0,2024-01-30 06:02:31.224000,0,247.0,41.0,49.0,671.0,335.0
2024-02-01 14:38:00.000,2024-02-01 14:55:00.000,2024-02-01 14:48:45,1.7262975e-06,2024-02-01 14:48:08.584000,2431,2024-02-01 14:15:48.580000,215,2024-02-01 14:15:44.580000,75,2024-02-01 14:06:36.579000,0,2024-02-01 14:06:36.579000,0,367.0,41.0,49.0,671.0,335.0
2024-02-04 15:49:00.000,2024-02-04 16:08:00.000,2024-02-04 15:57:11,6.1350247e-06,2024-02-04 15:55:28.203000,19455,2024-02-04 15:55:04.203000,2175,2024-02-04 15:54:20.203000,247,2024-02-04 15:34:44.201000,0,2024-02-04 15:34:44.201000,0,247.0,41.0,49.0,671.0,335.0
2024-02-04 20:08:00.000,2024-02-04 20:16:00.000,2024-02-04 20:13:49,3.8170883e-06,2024-02-04 20:13:28.734000,6911,2024-02-04 20:13:28.734000,799,2024-02-04 20:13:28.734000,135,2024-02-04 20:05:24.733000,0,2024-02-04 20:05:24.733000,0,215.0,37.0,49.0,671.0,335.0
2024-02-04 22:20:00.000,2024-02-04 22:34:00.000,2024-02-04 22:28:55,2.1680393e-05,2024-02-04 22:27:29.006000,110591,2024-02-04 22:27:29.006000,11775,2024-02-04 22:26:09.005000,1727,2024-02-04 22:01:25.003000,0,2024-02-04 22:01:25.003000,0,215.0,37.0,49.0,671.0,335.0
2024-02-05 01:47:00.000,2024-02-05 02:07:00.000,2024-02-05 01:55:30,3.2956418e-06,2024-02-05 01:52:13.433000,4863,2024-02-05 01:51:57.433000,863,2024-02-05 01:51:33.433000,231,2024-02-05 01:14:45.429000,0,2024-02-05 01:14:45.429000,0,215.0,37.0,49.0,671.0,335.0
2024-02-05 07:28:00.000,2024-02-05 07:48:00.000,2024-02-05 07:46:28,4.7219196e-06,2024-02-05 07:40:58.042000,14847,2024-02-05 07:39:58.042000,1087,2024-02-05 07:23:18.040000,135,2024-02-05 07:02:46.038000,0,2024-02-05 07:02:46.038000,0,215.0,37.0,49.0,671.0,335.0
2024-02-06 02:15:00.000,2024-02-06 02:37:00.000,2024-02-06 02:28:41,2.2384715e-05,2024-02-06 02:26:20.222000,139263,2024-02-06 02:26:16.222000,14847,2024-02-06 02:26:16.222000,1983,2024-02-06 02:00:28.220000,0,2024-02-06 02:00:28.220000,0,231.0,41.0,49.0,671.0,335.0
2024-02-06 11:37:00.000,2024-02-06 11:49:00.000,2024-02-06 11:45:03,4.7683825e-06,2024-02-06 11:44:41.531000,23551,2024-02-06 11:44:41.531000,3455,2024-02-06 11:44:37.531000,495,2024-02-06 11:14:09.528000,0,2024-02-06 11:14:09.528000,0,231.0,41.0,49.0,671.0,335.0
2024-02-06 18:19:00.000,2024-02-06 18:38:00.000,2024-02-06 18:34:41,6.4200904e-06,2024-02-06 18:26:38.407000,21503,2024-02-06 18:26:10.407000,2687,2024-02-06 18:26:06.407000,463,2024-02-06 18:19:30.406000,0,2024-02-06 18:19:30.406000,0,215.0,37.0,49.0,671.0,335.0
2024-02-07 01:51:00.000,2024-02-07 02:16:00.000,2024-02-07 02:01:55,4.5747875e-06,2024-02-07 02:01:27.297000,4863,2024-02-07 02:00:39.297000,463,2024-02-07 02:00:39.297000,123,2024-02-07 01:24:51.293000,0,2024-02-07 01:24:51.293000,0,215.0,37.0,49.0,671.0,335.0
2024-02-07 02:18:00.000,2024-02-07 02:38:00.000,2024-02-07 02:31:12,8.369578e-06,2024-02-07 02:29:11.356000,23551,2024-02-07 02:28:51.356000,2431,2024-02-07 02:25:55.356000,463,2024-02-07 02:03:31.354000,0,2024-02-07 02:03:31.354000,0,215.0,41.0,49.0,671.0,335.0
2024-02-08 04:07:00.000,2024-02-08 04:20:00.000,2024-02-08 04:14:35,2.265502e-06,2024-02-08 04:13:14.829000,1983,2024-02-08 04:13:10.829000,303,2024-02-08 04:12:06.829000,91,2024-02-08 03:50:14.827000,0,2024-02-08 03:50:14.827000,0,231.0,41.0,53.0,671.0,335.0
2024-02-08 14:11:00.000,2024-02-08 14:25:00.000,2024-02-08 14:18:10,1.2183598e-05,2024-02-08 14:22:16.114000,5375,2024-02-08 14:21:56.114000,399,2024-02-08 14:22:00.114000,99,2024-02-08 14:08:56.113000,0,2024-02-08 14:08:56.113000,0,231.0,37.0,49.0,671.0,335.0
2024-02-08 22:13:00.000,2024-02-08 22:30:00.000,2024-02-08 22:21:52,2.7378746e-06,2024-02-08 22:28:57.232000,735,2024-02-08 22:16:53.231000,67,2024-02-08 22:16:33.231000,75,2024-02-08 21:52:57.229000,0,2024-02-08 21:52:57.229000,0,231.0,37.0,49.0,671.0,335.0
2024-02-09 02:13:00.000,2024-02-09 02:32:00.000,2024-02-09 02:25:22,6.664849e-06,2024-02-09 01:55:01.689000,3199,2024-02-09 01:54:53.689000,303,2024-02-09 01:54:49.689000,75,2024-02-09 01:44:57.688000,0,2024-02-09 01:44:57.688000,0,231.0,37.0,49.0,671.0,335.0
2024-02-09 06:18:00.000,2024-02-09 06:33:00.000,2024-02-09 06:30:13,3.1246245e-06,2024-02-09 06:23:42.267000,3455,2024-02-09 06:23:42.267000,335,2024-02-09 06:29:02.268000,91,2024-02-09 06:15:38.266000,0,2024-02-09 06:15:38.266000,0,231.0,37.0,49.0,671.0,335.0
2024-02-10 00:36:00.000,2024-02-10 00:42:00.000,2024-02-10 00:40:39,2.5176523e-06,2024-02-10 00:40:24.881000,4351,2024-02-10 00:40:24.881000,543,2024-02-10 00:40:24.881000,123,2024-02-10 00:18:20.878000,0,2024-02-10 00:18:20.878000,0,231.0,37.0,49.0,671.0,335.0
2024-02-10 06:44:00.000,2024-02-10 06:59:00.000,2024-02-10 06:52:15,7.471201e-06,2024-02-10 06:50:41.769000,10751,2024-02-10 06:50:17.769000,799,2024-02-10 06:49:41.769000,135,2024-02-10 06:45:01.768000,0,2024-02-10 06:45:01.768000,0,231.0,37.0,49.0,671.0,335.0
2024-02-10 20:41:00.000,2024-02-10 20:57:00.000,2024-02-10 20:48:56,2.7518643e-06,2024-02-10 20:47:11.814000,3199,2024-02-10 20:46:35.813000,303,2024-02-10 20:45:59.813000,115,2024-02-10 20:17:03.810000,0,2024-02-10 20:17:03.810000,0,231.0,37.0,49.0,671.0,335.0
2024-02-10 22:41:00.000,2024-02-10 22:54:00.000,2024-02-10 22:49:04,3.3026615e-06,2024-02-10 22:47:52.110000,6911,2024-02-10 22:46:48.109000,1599,2024-02-10 22:46:48.109000,991,2024-02-10 22:46:44.109000,863,2024-02-10 22:14:36.106000,399,231.0,37.0,49.0,671.0,335.0
2024-02-12 12:34:00.000,2024-02-12 12:50:00.000,2024-02-12 12:41:10,4.2733564e-06,2024-02-12 12:40:49.745000,11775,2024-02-12 12:40:49.745000,991,2024-02-12 12:40:57.745000,135,2024-02-12 12:14:29.742000,0,2024-02-12 12:14:29.742000,0,335.0,41.0,49.0,671.0,335.0
2024-02-14 06:12:00.000,2024-02-14 06:37:00.000,2024-02-14 06:26:38,3.1086681e-06,2024-02-14 06:10:00.137000,3967,2024-02-14 06:09:12.137000,799,2024-02-14 06:09:12.137000,431,2024-02-14 06:07:56.136000,0,2024-02-14 06:07:56.136000,0,335.0,41.0,49.0,671.0,335.0
2024-02-14 08:37:00.000,2024-02-14 09:00:00.000,2024-02-14 08:44:23,2.5274014e-06,2024-02-14 08:42:24.530000,1727,2024-02-14 08:41:32.530000,303,2024-02-14 08:53:00.531000,135,2024-02-14 08:03:56.526000,0,2024-02-14 08:03:56.526000,0,335.0,41.0,49.0,671.0,335.0
2024-02-14 21:33:00.000,2024-02-14 21:54:00.000,2024-02-14 21:47:20,2.4016547e-06,2024-02-14 21:39:48.145000,2687,2024-02-14 21:38:04.145000,231,2024-02-14 21:45:00.146000,91,2024-02-14 21:29:00.144000,0,2024-02-14 21:29:00.144000,0,335.0,41.0,49.0,671.0,335.0
2024-02-14 22:21:00.000,2024-02-14 22:35:00.000,2024-02-14 22:29:51,2.4159176e-06,2024-02-14 22:29:04.278000,3199,2024-02-14 22:29:08.278000,335,2024-02-14 22:10:28.276000,75,2024-02-14 22:07:40.275000,0,2024-02-14 22:07:40.275000,0,335.0,41.0,49.0,671.0,335.0
2024-02-15 00:08:00.000,2024-02-15 00:44:00.000,2024-02-15 00:18:21,2.9325304e-06,2024-02-15 00:17:24.572000,2943,2024-02-15 00:17:12.572000,271,2024-02-15 00:13:24.572000,91,2024-02-15 00:03:40.570000,0,2024-02-15 00:03:40.570000,0,335.0,41.0,49.0,671.0,335.0
2024-02-15 05:12:00.000,2024-02-15 05:29:00.000,2024-02-15 05:20:16,2.1781698e-06,2024-02-15 05:17:13.311000,1855,2024-02-15 05:17:13.311000,247,2024-02-15 05:17:05.311000,83,2024-02-15 05:13:01.310000,0,2024-02-15 05:13:01.310000,0,215.0,41.0,49.0,671.0,335.0
2024-02-15 05:29:00.000,2024-02-15 05:36:00.000,2024-02-15 05:33:16,3.2797677e-06,2024-02-15 05:32:25.358000,13823,2024-02-15 05:32:17.358000,1599,2024-02-15 05:32:17.358000,167,2024-02-15 05:13:01.355000,0,2024-02-15 05:13:01.355000,0,215.0,41.0,49.0,671.0,335.0
2024-02-20 16:56:00.000,2024-02-20 17:30:00.000,2024-02-20 17:19:02,2.791328e-06,2024-02-20 17:18:49.968000,1471,2024-02-20 17:18:45.968000,335,2024-02-20 17:18:53.968000,123,2024-02-20 16:44:25.964000,0,2024-02-20 16:44:25.964000,0,271.0,41.0,53.0,671.0,335.0
2024-02-21 22:21:00.000,2024-02-21 22:38:00.000,2024-02-21 22:31:55,3.8103374e-06,2024-02-21 22:30:27.542000,8703,2024-02-21 22:27:15.541000,1343,2024-02-21 22:27:15.541000,303,2024-02-21 21:44:31.544000,0,2024-02-21 21:44:31.544000,0,247.0,41.0,53.0,671.0,335.0
2024-02-22 15:27:00.000,2024-02-22 15:41:00.000,2024-02-22 15:35:24,3.4682587e-06,2024-02-22 15:34:26.914000,7423,2024-02-22 15:34:26.914000,543,2024-02-22 15:34:06.914000,99,2024-02-22 15:08:34.911000,0,2024-02-22 15:08:34.911000,0,247.0,41.0,53.0,671.0,335.0
2024-02-22 22:08:00.000,2024-02-22 22:43:00.000,2024-02-22 22:34:37,0.00065307756,2024-02-22 22:25:56.149000,1376255,2024-02-22 22:25:40.149000,278527,2024-02-22 22:29:40.149000,376831,2024-02-22 22:29:04.149000,38911,2024-02-22 22:28:40.149000,863,247.0,41.0,53.0,671.0,335.0
2024-02-23 20:26:00.000,2024-02-23 20:49:00.000,2024-02-23 20:39:21,5.484724e-06,2024-02-23 20:35:04.557000,38911,2024-02-23 20:34:12.557000,4863,2024-02-23 20:34:00.557000,671,2024-02-23 20:08:40.554000,0,2024-02-23 20:08:40.554000,0,247.0,45.0,61.0,671.0,399.0
2024-02-24 05:17:00.000,2024-02-24 05:58:00.000,2024-02-24 05:34:19,3.3835884e-06,2024-02-24 05:23:18.272000,4863,2024-02-24 05:23:02.272000,607,2024-02-24 05:22:30.272000,123,2024-02-24 05:10:02.271000,0,2024-02-24 05:10:02.271000,0,271.0,45.0,57.0,671.0,367.0
2024-02-24 10:17:00.000,2024-02-24 10:32:00.000,2024-02-24 10:25:46,2.8351226e-06,2024-02-24 10:22:59.305000,8703,2024-02-24 10:22:47.305000,1215,2024-02-24 10:22:51.305000,199,2024-02-24 09:40:43.300000,0,2024-02-24 09:40:43.300000,0,271.0,45.0,57.0,671.0,367.0
2024-02-24 10:32:00.000,2024-02-24 11:03:00.000,2024-02-24 10:57:30,2.220262e-05,2024-02-24 10:49:31.358000,188415,2024-02-24 10:49:31.358000,21503,2024-02-24 10:46:43.357000,2431,2024-02-24 10:20:31.354000,735,2024-02-24 10:19:23.354000,0,271.0,45.0,57.0,671.0,367.0
2024-02-24 16:40:00.000,2024-02-24 16:55:00.000,2024-02-24 16:48:05,4.2108636e-06,2024-02-24 16:47:00.530000,19455,2024-02-24 16:46:36.530000,2943,2024-02-24 16:46:28.530000,863,2024-02-24 16:07:24.525000,0,2024-02-24 16:07:24.525000,0,335.0,45.0,49.0,671.0,335.0
2024-02-27 06:39:00.000,2024-02-27 06:48:00.000,2024-02-27 06:44:17,1.3293148e-06,2024-02-27 06:42:13.499000,1087,2024-02-27 06:42:05.499000,107,2024-02-27 06:40:57.499000,67,2024-02-27 06:38:17.498000,0,2024-02-27 06:38:17.498000,0,335.0,41.0,49.0,671.0,335.0
2024-02-28 06:54:00.000,2024-02-28 07:04:00.000,2024-02-28 07:00:32,1.7326215e-06,2024-02-28 07:00:11.791000,4351,2024-02-28 06:59:03.791000,607,2024-02-28 06:59:03.791000,167,2024-02-28 06:28:11.788000,0,2024-02-28 06:28:11.788000,0,231.0,37.0,49.0,671.0,335.0
2024-03-02 12:24:00.000,2024-03-02 12:36:00.000,2024-03-02 12:30:37,1.6137227e-06,2024-03-02 12:30:13.677000,1343,2024-03-02 12:30:01.677000,231,2024-03-02 12:30:09.677000,107,2024-03-02 11:48:29.672000,0,2024-03-02 11:48:29.672000,0,303.0,43.0,49.0,671.0,335.0
2024-03-03 21:25:00.000,2024-03-03 21:41:00.000,2024-03-03 21:31:45,1.4851448e-06,2024-03-03 21:30:25.691000,3199,2024-03-03 21:30:21.691000,399,2024-03-03 21:30:09.691000,91,2024-03-03 21:19:17.689000,0,2024-03-03 21:19:17.689000,0,303.0,41.0,49.0,671.0,335.0
2024-03-04 02:22:00.000,2024-03-04 02:32:00.000,2024-03-04 02:28:04,1.3799516e-06,2024-03-04 02:26:58.811000,2175,2024-03-04 01:50:02.807000,151,2024-03-04 02:27:34.811000,83,2024-03-04 01:49:58.807000,0,2024-03-04 01:49:58.807000,0,303.0,41.0,49.0,671.0,335.0
2024-03-08 21:05:00.000,2024-03-08 21:14:00.000,2024-03-08 21:09:41,1.4788219e-06,2024-03-08 21:09:19.850000,17407,2024-03-08 21:09:23.850000,2687,2024-03-08 21:09:15.850000,607,2024-03-08 20:36:35.846000,735,2024-03-08 20:33:07.846000,0,303.0,41.0,49.0,671.0,335.0
2024-03-10 22:39:00.000,2024-03-10 23:17:00.000,2024-03-10 23:00:03,1.3195945e-06,2024-03-10 22:54:01.039000,1471,2024-03-10 22:53:25.039000,123,2024-03-10 23:01:25.040000,83,2024-03-10 22:10:41.035000,0,2024-03-10 22:10:41.035000,0,247.0,37.0,49.0,671.0,335.0
2024-03-19 07:21:00.000,2024-03-19 07:39:00.000,2024-03-19 07:28:02,2.469181e-06,2024-03-19 07:26:15.999000,5375,2024-03-19 07:26:15.999000,671,2024-03-19 07:26:03.999000,135,2024-03-19 06:55:03.996000,0,2024-03-19 06:55:03.996000,0,215.0,41.0,49.0,671.0,335.0
2024-03-19 15:53:00.000,2024-03-19 16:06:00.000,2024-03-19 16:00:02,2.7835256e-06,2024-03-19 15:57:06.523000,17407,2024-03-19 15:57:02.523000,1343,2024-03-19 15:56:42.523000,167,2024-03-19 15:56:26.523000,0,2024-03-19 15:56:26.523000,0,231.0,37.0,49.0,671.0,335.0
2024-03-22 04:50:00.000,2024-03-22 04:59:00.000,2024-03-22 04:58:22,1.11311635e-07,2024-03-22 04:53:32.320000,29695,2024-03-22 04:53:28.320000,4351,2024-03-22 04:53:28.320000,671,2024-03-22 04:31:24.318000,0,2024-03-22 04:31:24.318000,0,215.0,37.0,49.0,671.0,335.0
2024-03-22 13:18:00.000,2024-03-22 13:30:00.000,2024-03-22 13:27:30,6.0627817e-06,2024-03-22 13:25:02.771000,63487,2024-03-22 13:24:14.771000,10751,2024-03-22 13:24:14.771000,1855,2024-03-22 12:54:26.768000,735,2024-03-22 12:54:06.768000,0,215.0,37.0,49.0,671.0,335.0
2024-03-22 13:30:00.000,2024-03-22 13:40:00.000,2024-03-22 13:35:55,6.372099e-06,2024-03-22 13:35:10.829000,34815,2024-03-22 13:35:02.829000,3711,2024-03-22 13:35:02.829000,607,2024-03-22 13:32:46.828000,0,2024-03-22 13:32:46.828000,0,271.0,41.0,49.0,671.0,335.0
2024-03-22 20:02:00.000,2024-03-22 20:08:00.000,2024-03-22 20:04:46,5.4645075e-06,2024-03-22 20:04:12.710000,110591,2024-03-22 20:04:04.710000,15871,2024-03-22 20:03:36.710000,2431,2024-03-22 20:03:40.710000,1087,2024-03-22 19:59:28.709000,0,215.0,37.0,49.0,671.0,335.0
2024-03-23 06:47:00.000,2024-03-23 06:59:00.000,2024-03-23 06:55:01,1.1848196e-05,2024-03-23 06:53:59.686000,188415,2024-03-23 06:54:03.686000,21503,2024-03-23 06:54:39.686000,3711,2024-03-23 06:54:51.686000,1471,2024-03-23 06:18:11.682000,0,247.0,37.0,49.0,671.0,335.0
2024-03-23 12:36:00.000,2024-03-23 12:56:00.000,2024-03-23 12:46:55,1.3720278e-05,2024-03-23 12:45:21.339000,278527,2024-03-23 12:45:29.339000,38911,2024-03-23 12:45:05.339000,4351,2024-03-23 12:06:13.334000,0,2024-03-23 12:06:13.334000,0,247.0,37.0,49.0,671.0,335.0
2024-03-23 14:49:00.000,2024-03-23 14:58:00.000,2024-03-23 14:53:51,1.614932e-05,2024-03-23 14:40:53.966000,0,2024-03-23 14:52:29.968000,1599,2024-03-23 14:52:13.968000,2687,2024-03-23 14:44:01.967000,5887,2024-03-23 14:40:53.966000,0,247.0,37.0,49.0,671.0,335.0
2024-03-23 22:48:00.000,2024-03-23 22:56:00.000,2024-03-23 22:50:29,5.9697054e-06,2024-03-23 22:24:56.212000,0,2024-03-23 22:49:52.214000,431,2024-03-23 22:49:00.214000,1215,2024-03-23 22:24:56.212000,0,2024-03-23 22:24:56.212000,0,247.0,37.0,49.0,671.0,335.0
2024-03-24 07:07:00.000,2024-03-24 07:22:00.000,2024-03-24 07:18:38,7.292228e-06,2024-03-24 07:13:18.536000,110591,2024-03-24 07:13:02.536000,13823,2024-03-24 07:12:54.536000,2175,2024-03-24 06:47:38.534000,0,2024-03-24 06:47:38.534000,0,247.0,37.0,49.0,671.0,335.0
2024-03-24 09:19:00.000,2024-03-24 09:35:00.000,2024-03-24 09:25:25,7.635339e-06,2024-03-24 09:24:39.147000,139263,2024-03-24 09:24:35.147000,19455,2024-03-24 09:24:23.147000,2687,2024-03-24 09:22:19.146000,0,2024-03-24 09:22:19.146000,0,247.0,37.0,49.0,671.0,335.0
2024-03-24 12:10:00.000,2024-03-24 12:22:00.000,2024-03-24 12:18:12,1.1653431e-05,2024-03-24 12:17:47.935000,344063,2024-03-24 12:17:43.935000,59391,2024-03-24 12:17:47.935000,8703,2024-03-24 12:17:23.935000,1087,2024-03-24 11:56:59.933000,0,247.0,37.0,49.0,671.0,335.0
2024-03-25 22:57:00.000,2024-03-25 23:26:00.000,2024-03-25 23:10:05,2.8088275e-06,2024-03-25 23:05:29.291000,13823,2024-03-25 23:05:29.291000,2175,2024-03-25 23:05:21.291000,367,2024-03-25 22:45:09.288000,0,2024-03-25 22:45:09.288000,0,271.0,37.0,49.0,671.0,335.0
2024-03-26 00:28:00.000,2024-03-26 00:40:00.000,2024-03-26 00:36:11,2.5841195e-05,2024-03-26 00:35:57.586000,1376255,2024-03-26 00:35:57.586000,253951,2024-03-26 00:35:53.586000,59391,2024-03-26 00:35:37.586000,27647,2024-03-26 00:35:37.586000,10751,271.0,37.0,49.0,671.0,335.0
2024-03-26 01:07:00.000,2024-03-26 01:24:00.000,2024-03-26 01:15:52,5.432237e-06,2024-03-26 01:12:33.755000,139263,2024-03-26 01:12:29.755000,27647,2024-03-26 01:12:29.755000,7423,2024-03-26 00:41:09.751000,0,2024-03-26 00:41:09.751000,0,271.0,37.0,49.0,671.0,335.0
2024-03-26 05:29:00.000,2024-03-26 05:42:00.000,2024-03-26 05:41:13,2.0242312e-06,2024-03-26 05:35:46.884000,34815,2024-03-26 05:34:58.884000,5887,2024-03-26 05:34:58.884000,1855,2024-03-26 05:11:50.882000,0,2024-03-26 05:11:50.882000,0,271.0,37.0,49.0,671.0,335.0
2024-03-26 12:04:00.000,2024-03-26 12:20:00.000,2024-03-26 12:14:49,4.4379567e-06,2024-03-26 12:14:24.468000,47103,2024-03-26 12:12:32.468000,5887,2024-03-26 12:12:28.468000,1215,2024-03-26 11:38:32.464000,0,2024-03-26 11:38:32.464000,0,271.0,37.0,49.0,671.0,335.0
2024-03-26 12:20:00.000,2024-03-26 12:43:00.000,2024-03-26 12:28:29,4.9388987e-06,2024-03-26 12:28:08.535000,55295,2024-03-26 12:28:12.535000,5375,2024-03-26 12:28:12.535000,495,2024-03-26 12:17:12.534000,0,2024-03-26 12:17:12.534000,0,271.0,37.0,49.0,671.0,335.0
2024-03-26 12:43:00.000,2024-03-26 12:55:00.000,2024-03-26 12:53:17,6.7061433e-06,2024-03-26 12:47:56.632000,139263,2024-03-26 12:47:52.632000,13823,2024-03-26 12:47:52.632000,1343,2024-03-26 12:17:12.629000,0,2024-03-26 12:17:12.629000,0,271.0,37.0,49.0,671.0,335.0
2024-03-27 01:23:00.000,2024-03-27 01:36:00.000,2024-03-27 01:30:32,2.9690436e-06,2024-03-27 01:28:47.693000,38911,2024-03-27 01:28:11.693000,4351,2024-03-27 01:28:07.693000,431,2024-03-27 01:10:35.691000,0,2024-03-27 01:10:35.691000,0,271.0,37.0,49.0,671.0,335.0
2024-03-27 12:07:00.000,2024-03-27 12:16:00.000,2024-03-27 12:11:41,5.0373883e-06,2024-03-27 12:11:10.290000,55295,2024-03-27 12:11:18.290000,5375,2024-03-27 12:11:22.290000,495,2024-03-27 12:07:58.289000,0,2024-03-27 12:07:58.289000,0,271.0,37.0,49.0,671.0,335.0
